numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
50021529720194025101,5002152-97.2019.4.02.5101,279,Inquérito Policial,Estelionato,2019-01-18,2024-07-05T20:28:06.477000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50021555220194025101,5002155-52.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato,2019-01-18,2024-07-05T20:24:15.213000Z,48,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50021823520194025101,5002182-35.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato Majorado ,2019-01-18,2024-07-05T20:24:24.748000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50025305320194025101,5002530-53.2019.4.02.5101,10944,Ação Penal - Procedimento Sumaríssimo,Crimes de Abuso de Autoridade,2019-01-21,2024-06-17T17:44:57.285000Z,12,JE,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50026162420194025101,5002616-24.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes de Abuso de Autoridade,2019-01-22,2024-07-05T20:26:09.568000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50026587320194025101,5002658-73.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato,2019-01-22,2024-07-05T20:24:33.754000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50029774120194025101,5002977-41.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Falsidade ideológica ,2019-01-23,2024-07-05T20:29:37.383000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50030821820194025101,5003082-18.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Moeda Falsa / Assimilados,2019-01-24,2024-07-05T20:26:03.351000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50034537920194025101,5003453-79.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato Majorado ; Inserção de dados falsos em sistema de informações ,2019-01-25,2024-07-05T20:32:45.446000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50034762520194025101,5003476-25.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ; Inserção de dados falsos em sistema de informações ,2019-01-25,2024-07-05T21:05:13.669000Z,19,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50035342820194025101,5003534-28.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato Majorado ; Inserção de dados falsos em sistema de informações ,2019-01-25,2024-07-05T20:29:28.444000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50035351320194025101,5003535-13.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Estelionato Majorado ,2019-01-25,2024-07-05T20:24:25.924000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00002656620194025101,0000265-66.2019.4.02.5101,1727,Petição Criminal,Contravenções Penais,2019-01-29,2024-07-05T20:32:31.379000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003656120194025101,0500365-61.2019.4.02.5101,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-01-29,2024-07-06T00:37:03.512000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50040626220194025101,5004062-62.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Constrangimento ilegal ,2019-01-29,2024-07-05T21:05:13.394000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003742320194025101,0500374-23.2019.4.02.5101,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-01-29,2024-07-05T23:22:35.796000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003750820194025101,0500375-08.2019.4.02.5101,326,Restituição de Coisas Apreendidas,Contravenções Penais,2019-01-29,2024-07-06T00:37:49.558000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003769020194025101,0500376-90.2019.4.02.5101,327,Embargos de Terceiro Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-01-29,2024-07-06T00:37:12.209000Z,8,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003838220194025101,0500383-82.2019.4.02.5101,241,Petição Cível,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-01-30,2024-07-06T00:37:38.136000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003846720194025101,0500384-67.2019.4.02.5101,326,Restituição de Coisas Apreendidas,Contravenções Penais,2019-01-30,2024-07-06T00:37:05.947000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50713222520204025101,5071322-25.2020.4.02.5101,283,Ação Penal - Procedimento Ordinário,Corrupção ativa ; Corrupção passiva ,2019-02-01,2024-07-05T22:43:36.267000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003863720194025101,0500386-37.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Corrupção ativa ; Corrupção passiva ,2019-02-01,2024-07-06T00:36:56.129000Z,43,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50051131120194025101,5005113-11.2019.4.02.5101,279,Inquérito Policial,Tráfico de Drogas e Condutas Afins,2019-02-01,2024-07-05T21:03:54.792000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50420034120224025101,5042003-41.2022.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-01,2024-07-05T22:18:48.354000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50567762820214025101,5056776-28.2021.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-01,2024-07-05T22:49:37.367000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50170622720224025101,5017062-27.2022.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-01,2024-07-05T23:24:11.004000Z,18,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50097450720244025101,5009745-07.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-01,2024-09-26T20:50:54.924000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50059884420204025101,5005988-44.2020.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-01,2024-10-18T11:28:36.267000Z,37,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004037320194025101,0500403-73.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-01,2026-07-15T06:30:15.640000Z,93,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004045820194025101,0500404-58.2019.4.02.5101,327,Embargos de Terceiro Criminal,Contravenções Penais,2019-02-04,2024-07-06T00:37:03.158000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004089520194025101,0500408-95.2019.4.02.5101,386,Execução da Pena,Contravenções Penais,2019-02-04,2025-07-15T19:29:12.815000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50056483720194025101,5005648-37.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Contrabando ou descaminho ,2019-02-05,2024-07-05T21:04:29.642000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004106520194025101,0500410-65.2019.4.02.5101,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-06,2024-07-06T00:36:47.080000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50060250820194025101,5006025-08.2019.4.02.5101,279,Inquérito Policial,Tráfico de Drogas e Condutas Afins,2019-02-06,2024-09-26T20:53:01.511000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50061273020194025101,5006127-30.2019.4.02.5101,333,Insanidade Mental do Acusado,Dano,2019-02-06,2024-07-05T21:05:45.622000Z,28,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004115020194025101,0500411-50.2019.4.02.5101,327,Embargos de Terceiro Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-07,2024-07-05T23:22:37.951000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50064901720194025101,5006490-17.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato,2019-02-07,2024-07-05T21:06:00.526000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004219420194025101,0500421-94.2019.4.02.5101,313,Pedido de Prisão Preventiva,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-08,2026-06-13T14:14:01.745000Z,49,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004227920194025101,0500422-79.2019.4.02.5101,329,Seqüestro,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-08,2026-09-15T22:56:04.504000Z,110,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50066547920194025101,5006654-79.2019.4.02.5101,279,Inquérito Policial,Contrabando ou descaminho ,2019-02-08,2025-04-14T14:27:06.634000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50067482720194025101,5006748-27.2019.4.02.5101,279,Inquérito Policial,Crimes da Lei de licitações,2019-02-08,2024-07-05T21:07:32.471000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004894420194025101,0500489-44.2019.4.02.5101,309,Pedido de Busca e Apreensão Criminal,Contravenções Penais,2019-02-12,2026-08-20T23:13:45.212000Z,33,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004929620194025101,0500492-96.2019.4.02.5101,329,Seqüestro,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-12,2024-07-06T00:37:28.121000Z,41,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004972120194025101,0500497-21.2019.4.02.5101,329,Seqüestro,Contravenções Penais,2019-02-12,2024-09-26T21:00:38.903000Z,15,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00007757920194025101,0000775-79.2019.4.02.5101,327,Embargos de Terceiro Criminal,Contravenções Penais,2019-02-12,2024-07-06T00:59:35.085000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005015820194025101,0500501-58.2019.4.02.5101,329,Seqüestro,Contravenções Penais,2019-02-14,2025-05-13T23:13:34.135000Z,30,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50079045020194025101,5007904-50.2019.4.02.5101,1727,Petição Criminal,Esbulho possessório,2019-02-14,2024-07-05T21:08:22.401000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50079062020194025101,5007906-20.2019.4.02.5101,1727,Petição Criminal,Estelionato Majorado ,2019-02-14,2024-07-05T21:08:45.308000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50081460920194025101,5008146-09.2019.4.02.5101,279,Inquérito Policial,Falsificação de documento público; Receptação Qualificada; Uso de documento falso ,2019-02-15,2026-09-15T22:52:07.064000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50082275520194025101,5008227-55.2019.4.02.5101,279,Inquérito Policial,Tráfico de Drogas e Condutas Afins,2019-02-15,2024-07-05T21:08:44.622000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50084310220194025101,5008431-02.2019.4.02.5101,279,Inquérito Policial,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-18,2024-07-05T21:37:28.963000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50091767920194025101,5009176-79.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato Majorado ,2019-02-20,2024-07-05T23:24:02.972000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50095811820194025101,5009581-18.2019.4.02.5101,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2019-02-21,2024-07-05T21:08:32.961000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50098644120194025101,5009864-41.2019.4.02.5101,279,Inquérito Policial,Estelionato Majorado ,2019-02-22,2024-07-05T21:08:38.323000Z,8,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50098895420194025101,5009889-54.2019.4.02.5101,279,Inquérito Policial,Subtração ou inutilização de livro ou documento ,2019-02-22,2024-09-26T20:52:34.656000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50101199620194025101,5010119-96.2019.4.02.5101,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2019-02-25,2025-12-13T14:52:49.438000Z,21,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50101597820194025101,5010159-78.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Uso de documento falso ,2019-02-25,2026-06-13T14:08:55.240000Z,31,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00009784120194025101,0000978-41.2019.4.02.5101,327,Embargos de Terceiro Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-27,2024-07-06T01:00:26.329000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003968120194025101,0500396-81.2019.4.02.5101,326,Restituição de Coisas Apreendidas,Contravenções Penais,2019-02-27,2026-06-13T14:13:06.019000Z,8,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00010485820194025101,0001048-58.2019.4.02.5101,326,Restituição de Coisas Apreendidas,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-02-27,2024-07-05T20:21:02.680000Z,8,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05003993620194025101,0500399-36.2019.4.02.5101,320,Exceção de Litispendência,Contravenções Penais,2019-02-27,2024-07-06T00:37:49.272000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05004002120194025101,0500400-21.2019.4.02.5101,319,Exceção de Incompetência de Juízo,Contravenções Penais,2019-02-27,2024-07-06T00:37:49.303000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00011213020194025101,0001121-30.2019.4.02.5101,329,Seqüestro,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-04,2024-07-06T00:59:41.741000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50117411620194025101,5011741-16.2019.4.02.5101,279,Inquérito Policial,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-07,2024-07-05T21:38:38.697000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50125293020194025101,5012529-30.2019.4.02.5101,279,Inquérito Policial,Furto Qualificado ,2019-03-12,2024-07-05T21:37:59.196000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50126505820194025101,5012650-58.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Desobediência ,2019-03-12,2024-07-05T21:37:33.070000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50127310720194025101,5012731-07.2019.4.02.5101,279,Inquérito Policial,Inserção de dados falsos em sistema de informações ,2019-03-12,2024-07-05T21:38:14.115000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50127337420194025101,5012733-74.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Inserção de dados falsos em sistema de informações ,2019-03-12,2024-07-05T21:37:55.770000Z,14,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
00011074620194025101,0001107-46.2019.4.02.5101,327,Embargos de Terceiro Criminal,Contravenções Penais,2019-03-14,2024-07-05T20:32:12.599000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005483220194025101,0500548-32.2019.4.02.5101,1727,Petição Criminal,Contravenções Penais,2019-03-14,2024-07-06T00:37:19.918000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005491720194025101,0500549-17.2019.4.02.5101,319,Exceção de Incompetência de Juízo,Contravenções Penais,2019-03-14,2024-07-06T00:37:28.911000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005500220194025101,0500550-02.2019.4.02.5101,326,Restituição de Coisas Apreendidas,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-14,2024-07-06T00:37:01.089000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005812220194025101,0500581-22.2019.4.02.5101,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-15,2024-07-06T00:37:54.003000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005820720194025101,0500582-07.2019.4.02.5101,326,Restituição de Coisas Apreendidas,Contravenções Penais,2019-03-15,2024-07-06T00:37:01.912000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005838920194025101,0500583-89.2019.4.02.5101,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-15,2024-07-06T00:38:07.806000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005855920194025101,0500585-59.2019.4.02.5101,1727,Petição Criminal,Contravenções Penais,2019-03-15,2024-07-06T00:38:10.188000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005864420194025101,0500586-44.2019.4.02.5101,326,Restituição de Coisas Apreendidas,Contravenções Penais,2019-03-15,2024-07-06T00:37:52.409000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005872920194025101,0500587-29.2019.4.02.5101,319,Exceção de Incompetência de Juízo,Contravenções Penais,2019-03-15,2024-07-06T00:36:16.985000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005881420194025101,0500588-14.2019.4.02.5101,386,Execução da Pena,Contravenções Penais,2019-03-15,2024-07-06T00:37:56.162000Z,2,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005899620194025101,0500589-96.2019.4.02.5101,327,Embargos de Terceiro Criminal,Contravenções Penais,2019-03-15,2024-07-06T00:38:33.182000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50139687620194025101,5013968-76.2019.4.02.5101,279,Inquérito Policial,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2019-03-17,2024-07-05T21:39:51.565000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005916620194025101,0500591-66.2019.4.02.5101,313,Pedido de Prisão Preventiva,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-18,2024-07-06T00:37:05.063000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005942120194025101,0500594-21.2019.4.02.5101,309,Pedido de Busca e Apreensão Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-18,2024-07-05T23:22:47.459000Z,38,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50143601620194025101,5014360-16.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Furto ,2019-03-18,2024-07-05T21:38:56.493000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50144546120194025101,5014454-61.2019.4.02.5101,279,Inquérito Policial,"Indução, Instigação ou Auxílio ao Uso de Drogas",2019-03-19,2024-07-05T21:38:07.558000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05005950620194025101,0500595-06.2019.4.02.5101,329,Seqüestro,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-19,2024-07-06T00:37:48.579000Z,40,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50148685920194025101,5014868-59.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2019-03-20,2024-07-05T21:38:13.296000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
05006046520194025101,0500604-65.2019.4.02.5101,283,Ação Penal - Procedimento Ordinário,"Corrupção passiva ; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-20,2026-09-15T22:51:55.299000Z,45,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50152739520194025101,5015273-95.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Desobediência ,2019-03-21,2024-07-05T21:39:06.479000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50154367520194025101,5015436-75.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Prevaricação,2019-03-21,2024-07-05T21:38:29.681000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50155120220194025101,5015512-02.2019.4.02.5101,279,Inquérito Policial,Contrabando ou descaminho ,2019-03-21,2024-07-05T21:40:18.116000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50158515820194025101,5015851-58.2019.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes contra a Ordem Tributária,2019-03-22,2024-07-05T21:39:42.078000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50161555720194025101,5016155-57.2019.4.02.5101,279,Inquérito Policial,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2019-03-25,2024-07-05T21:40:11.977000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50161599420194025101,5016159-94.2019.4.02.5101,279,Inquérito Policial,Concussão ,2019-03-25,2025-08-16T02:45:13.498000Z,31,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50163478720194025101,5016347-87.2019.4.02.5101,1727,Petição Criminal,Contravenções Penais,2019-03-25,2024-07-05T21:39:41.937000Z,10,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50020479320194025110,5002047-93.2019.4.02.5110,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2019-03-25,2024-07-05T20:27:13.620000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50165591120194025101,5016559-11.2019.4.02.5101,279,Inquérito Policial,Furto Qualificado ,2019-03-26,2024-07-05T21:44:21.072000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50166024520194025101,5016602-45.2019.4.02.5101,279,Inquérito Policial,Estelionato Majorado ,2019-03-26,2024-07-05T21:38:58.782000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
