numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
00079719720044047000,0007971-97.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-02-27,2021-07-29T01:56:08.104000Z,77,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00079719720044047000&selOrigem=TRF&chkMostrarBaixados=1
00089011820044047000,0008901-18.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-03-04,2022-09-01T04:01:24.131000Z,291,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00089011820044047000&selOrigem=TRF&chkMostrarBaixados=1
00122190920044047000,0012219-09.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-03-19,2023-08-01T03:30:13.349000Z,477,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00122190920044047000&selOrigem=TRF&chkMostrarBaixados=1
50564922120234047000,5056492-21.2023.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-03-19,2024-08-10T20:21:09.533000Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50564922120234047000&selOrigem=TRF&chkMostrarBaixados=1
50131052420214047000,5013105-24.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-03-25,2025-06-21T09:30:04.641Z,60,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50131052420214047000&selOrigem=TRF&chkMostrarBaixados=1
00132229620044047000,0013222-96.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-03-25,2022-05-03T17:06:53.215000Z,548,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00132229620044047000&selOrigem=TRF&chkMostrarBaixados=1
00140327120044047000,0014032-71.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Estelionato,2004-03-29,2021-07-25T20:23:05.358000Z,275,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00140327120044047000&selOrigem=TRF&chkMostrarBaixados=1
00141626120044047000,0014162-61.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-03-31,2021-07-24T14:39:45.334000Z,368,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00141626120044047000&selOrigem=TRF&chkMostrarBaixados=1
50133944020104047000,5013394-40.2010.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-03-31,2025-06-17T18:40:31.755Z,23,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50133944020104047000&selOrigem=TRF&chkMostrarBaixados=1
00141521720044047000,0014152-17.2004.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2004-03-31,2021-07-29T09:54:58.017000Z,428,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00141521720044047000&selOrigem=TRF&chkMostrarBaixados=1
50460271620244047000,5046027-16.2024.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-04-05,2025-06-16T11:10:20.335Z,13,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50460271620244047000&selOrigem=TRF&chkMostrarBaixados=1
00150450820044047000,0015045-08.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-04-05,2021-07-26T02:16:07.441000Z,154,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00150450820044047000&selOrigem=TRF&chkMostrarBaixados=1
00151906420044047000,0015190-64.2004.4.04.7000,279,Inquérito Policial,Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional,2004-04-06,2021-06-12T02:35:27.375000Z,308,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00151906420044047000&selOrigem=TRF&chkMostrarBaixados=1
50136238220194047000,5013623-82.2019.4.04.7000,279,Inquérito Policial,Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional,2004-04-06,2021-09-02T07:15:42.868000Z,38,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50136238220194047000&selOrigem=TRF&chkMostrarBaixados=1
00151854220044047000,0015185-42.2004.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,2004-04-06,2021-07-25T20:12:06.418000Z,200,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00151854220044047000&selOrigem=TRF&chkMostrarBaixados=1
00153136220044047000,0015313-62.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-04-12,2021-07-24T05:33:53.625000Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00153136220044047000&selOrigem=TRF&chkMostrarBaixados=1
00155526620044047000,0015552-66.2004.4.04.7000,426,Recurso em Sentido Estrito,Crimes contra o Sistema Financeiro Nacional,2004-04-13,2021-07-24T05:55:12.566000Z,19,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00155526620044047000&selOrigem=TRF&chkMostrarBaixados=1
00169228020044047000,0016922-80.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-04-23,2021-07-25T02:40:33.245000Z,67,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00169228020044047000&selOrigem=TRF&chkMostrarBaixados=1
00181387620044047000,0018138-76.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-05-06,2021-07-28T19:33:08.087000Z,13,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00181387620044047000&selOrigem=TRF&chkMostrarBaixados=1
00186887120044047000,0018688-71.2004.4.04.7000,279,Inquérito Policial,Homicídio Privilegiado,2004-05-12,2023-04-01T09:56:30.594000Z,109,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00186887120044047000&selOrigem=TRF&chkMostrarBaixados=1
50130747220194047000,5013074-72.2019.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-05-17,2022-12-01T14:31:46.986000Z,16,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50130747220194047000&selOrigem=TRF&chkMostrarBaixados=1
00192290720044047000,0019229-07.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-05-17,2021-07-24T21:41:25.832000Z,212,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00192290720044047000&selOrigem=TRF&chkMostrarBaixados=1
00178381720044047000,0017838-17.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional; Peculato mediante erro de outrem,2004-05-19,2021-07-27T00:21:25.023000Z,330,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00178381720044047000&selOrigem=TRF&chkMostrarBaixados=1
00194230720044047000,0019423-07.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-05-20,2021-07-29T02:47:04.195000Z,54,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00194230720044047000&selOrigem=TRF&chkMostrarBaixados=1
50045542620194047000,5004554-26.2019.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-05-20,2021-09-02T07:03:40.282000Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50045542620194047000&selOrigem=TRF&chkMostrarBaixados=1
00197833920044047000,0019783-39.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-05-21,2021-07-24T01:00:10.258000Z,110,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00197833920044047000&selOrigem=TRF&chkMostrarBaixados=1
00205394820044047000,0020539-48.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-05-25,2021-07-24T00:13:47.042000Z,56,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00205394820044047000&selOrigem=TRF&chkMostrarBaixados=1
00203723120044047000,0020372-31.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-06-02,2021-07-24T05:15:55.537000Z,54,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00203723120044047000&selOrigem=TRF&chkMostrarBaixados=1
50091704420194047000,5009170-44.2019.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-06-02,2021-09-02T07:32:11.664000Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50091704420194047000&selOrigem=TRF&chkMostrarBaixados=1
00203965920044047000,0020396-59.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-06-03,2021-07-24T07:44:41.606000Z,67,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00203965920044047000&selOrigem=TRF&chkMostrarBaixados=1
00229921620044047000,0022992-16.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-06-23,2021-07-24T16:49:33.265000Z,55,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00229921620044047000&selOrigem=TRF&chkMostrarBaixados=1
00232831620044047000,0023283-16.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-06-25,2021-07-29T09:36:57.380000Z,222,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00232831620044047000&selOrigem=TRF&chkMostrarBaixados=1
00241787420044047000,0024178-74.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-07-02,2021-07-25T16:06:06.428000Z,27,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00241787420044047000&selOrigem=TRF&chkMostrarBaixados=1
00243614520044047000,0024361-45.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-07-06,2021-07-29T00:21:42.663000Z,27,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00243614520044047000&selOrigem=TRF&chkMostrarBaixados=1
50408281820214047000,5040828-18.2021.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-07-12,2026-09-14T06:28:52.266000Z,37,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50408281820214047000&selOrigem=TRF&chkMostrarBaixados=1
00250854920044047000,0025085-49.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-07-12,2021-07-25T21:54:40.711000Z,590,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00250854920044047000&selOrigem=TRF&chkMostrarBaixados=1
00253652020044047000,0025365-20.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-07-15,2021-07-24T00:59:32.454000Z,157,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00253652020044047000&selOrigem=TRF&chkMostrarBaixados=1
00254016220044047000,0025401-62.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-07-16,2021-07-29T02:04:46.436000Z,143,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00254016220044047000&selOrigem=TRF&chkMostrarBaixados=1
00259065320044047000,0025906-53.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-07-21,2021-07-28T22:08:21.213000Z,173,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00259065320044047000&selOrigem=TRF&chkMostrarBaixados=1
00263810920044047000,0026381-09.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-07-27,2021-07-26T02:36:49.785000Z,191,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00263810920044047000&selOrigem=TRF&chkMostrarBaixados=1
00264114420044047000,0026411-44.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-07-27,2021-07-24T07:26:40.444000Z,85,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00264114420044047000&selOrigem=TRF&chkMostrarBaixados=1
00270038820044047000,0027003-88.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-07-29,2021-07-24T14:44:55.589000Z,91,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00270038820044047000&selOrigem=TRF&chkMostrarBaixados=1
50763760720214047000,5076376-07.2021.4.04.7000,37,Embargos de Terceiro Cível,Crimes contra o Sistema Financeiro Nacional,2004-07-29,2025-06-17T17:01:18.746Z,6,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50763760720214047000&selOrigem=TRF&chkMostrarBaixados=1
00269544720044047000,0026954-47.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-07-30,2021-07-24T19:14:23.214000Z,97,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00269544720044047000&selOrigem=TRF&chkMostrarBaixados=1
50032935520214047000,5003293-55.2021.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-07-30,2021-09-06T14:54:50.214000Z,5,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50032935520214047000&selOrigem=TRF&chkMostrarBaixados=1
00278006420044047000,0027800-64.2004.4.04.7000,279,Inquérito Policial,Crimes contra o Sistema Financeiro Nacional,2004-08-05,2021-07-24T14:13:34.761000Z,93,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00278006420044047000&selOrigem=TRF&chkMostrarBaixados=1
00286987720044047000,0028698-77.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-08-16,2021-07-29T02:06:11.599000Z,177,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00286987720044047000&selOrigem=TRF&chkMostrarBaixados=1
00290616420044047000,0029061-64.2004.4.04.7000,279,Inquérito Policial,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-08-17,2021-07-24T16:27:22.971000Z,95,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00290616420044047000&selOrigem=TRF&chkMostrarBaixados=1
00290668620044047000,0029066-86.2004.4.04.7000,279,Inquérito Policial,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-08-17,2021-07-25T01:11:31.427000Z,123,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00290668620044047000&selOrigem=TRF&chkMostrarBaixados=1
00290685620044047000,0029068-56.2004.4.04.7000,279,Inquérito Policial,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-08-17,2021-07-27T17:38:03.002000Z,42,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00290685620044047000&selOrigem=TRF&chkMostrarBaixados=1
00295137420044047000,0029513-74.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-08-18,2021-07-24T01:09:37.142000Z,211,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00295137420044047000&selOrigem=TRF&chkMostrarBaixados=1
00292053820044047000,0029205-38.2004.4.04.7000,279,Inquérito Policial,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-08-18,2021-07-24T00:58:00.830000Z,138,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00292053820044047000&selOrigem=TRF&chkMostrarBaixados=1
00312727320044047000,0031272-73.2004.4.04.7000,326,Restituição de Coisas Apreendidas,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-01,2023-06-27T23:35:48.202000Z,28,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00312727320044047000&selOrigem=TRF&chkMostrarBaixados=1
00321976920044047000,0032197-69.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-09-09,2021-07-24T07:56:31.492000Z,39,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00321976920044047000&selOrigem=TRF&chkMostrarBaixados=1
00321777820044047000,0032177-78.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-09-09,2024-04-01T05:41:20.871000Z,60,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00321777820044047000&selOrigem=TRF&chkMostrarBaixados=1
00321734120044047000,0032173-41.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-09-09,2021-07-28T18:17:49.363000Z,43,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00321734120044047000&selOrigem=TRF&chkMostrarBaixados=1
00322029120044047000,0032202-91.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-09-09,2021-07-29T03:27:19.993000Z,149,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00322029120044047000&selOrigem=TRF&chkMostrarBaixados=1
00322513520044047000,0032251-35.2004.4.04.7000,279,Inquérito Policial,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-10,2021-07-25T01:23:10.179000Z,86,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00322513520044047000&selOrigem=TRF&chkMostrarBaixados=1
00322938420044047000,0032293-84.2004.4.04.7000,326,Restituição de Coisas Apreendidas,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-10,2023-06-27T23:34:53.738000Z,17,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00322938420044047000&selOrigem=TRF&chkMostrarBaixados=1
00325951620044047000,0032595-16.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-09-15,2021-07-24T10:05:26.530000Z,81,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00325951620044047000&selOrigem=TRF&chkMostrarBaixados=1
00329251320044047000,0032925-13.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2004-09-21,2021-07-25T09:32:21.104000Z,167,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00329251320044047000&selOrigem=TRF&chkMostrarBaixados=1
50409538820184047000,5040953-88.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-23,2025-06-15T07:40:23.381Z,70,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50409538820184047000&selOrigem=TRF&chkMostrarBaixados=1
00332378620044047000,0033237-86.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Quadrilha ou Bando",2004-09-23,2021-06-12T08:41:28.152000Z,645,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00332378620044047000&selOrigem=TRF&chkMostrarBaixados=1
00332005920044047000,0033200-59.2004.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-23,2021-07-29T09:05:08.681000Z,262,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00332005920044047000&selOrigem=TRF&chkMostrarBaixados=1
00331953720044047000,0033195-37.2004.4.04.7000,279,Inquérito Policial,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-23,2021-07-24T07:22:06.652000Z,50,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00331953720044047000&selOrigem=TRF&chkMostrarBaixados=1
00332144320044047000,0033214-43.2004.4.04.7000,279,Inquérito Policial,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-23,2021-07-24T16:25:17.041000Z,86,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00332144320044047000&selOrigem=TRF&chkMostrarBaixados=1
50046053720194047000,5004605-37.2019.4.04.7000,279,Inquérito Policial,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-23,2021-09-02T10:25:07.253000Z,5,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50046053720194047000&selOrigem=TRF&chkMostrarBaixados=1
00335929620044047000,0033592-96.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-09-23,2021-07-24T01:13:52.135000Z,74,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00335929620044047000&selOrigem=TRF&chkMostrarBaixados=1
00332404120044047000,0033240-41.2004.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-09-23,2021-07-29T01:14:57.065000Z,60,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00332404120044047000&selOrigem=TRF&chkMostrarBaixados=1
50244660920194047000,5024466-09.2019.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra o Sistema Financeiro Nacional,2004-09-23,2022-06-05T12:51:03.579000Z,22,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50244660920194047000&selOrigem=TRF&chkMostrarBaixados=1
00343516020044047000,0034351-60.2004.4.04.7000,319,Exceção de Incompetência de Juízo,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-10-08,2021-07-25T11:37:47.906000Z,17,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00343516020044047000&selOrigem=TRF&chkMostrarBaixados=1
00348123220044047000,0034812-32.2004.4.04.7000,330,Arresto / Hipoteca Legal,"Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2004-10-14,2021-07-24T12:59:12.271000Z,185,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00348123220044047000&selOrigem=TRF&chkMostrarBaixados=1
